회사명,고용 형태,스킬,기업 소개,주요 업무,자격 요건,우대 사항,채용 절차,복리후생,회사위치,직무_lv1,직무_lv2,자격요건 및 우대사항,index
(주)버즈빌,정규직,['python'],"버즈빌, 아마도 당신이 원하던 회사

마케팅부터 수익화까지, 브랜드의 성장 단계별 필수 솔루션을 SaaS 형태로 제공하고 있습니다. 버즈빌은 일반 배너 광고에 비해 4배 이상의 전환율을 자랑하는 퍼포먼스 광고로 고객을 유치하고, 수익화 제품을 통해 앱의 고속 성장을 위한 재원 마련에 기여합니다. 또한, 이렇게 마련된 재원은 다양한 마케팅 이벤트 기획 및 운영에 활용되어 앱 활성화에 기여합니다. 
광고가 사용자에게 진짜 혜택을 제공해야한다는 믿음으로 시작된 버즈빌의 리워드 광고는 고객사의 목소리를 바탕으로 수익화와 마케팅으로까지 그 범위를 확장해왔습니다. 이동통신 3사, SK, CJ, 카카오뱅크와 카카오페이 등 전세계 150개 이상의 프리미엄 제휴사 확보 및 꾸준한 매출 성장세를 통해 그 저력을 인정받았습니다. 
2024년, 버즈빌은 IPO라는 과제에 앞서 AI 기술 투자를 통한 광고 효율 개선, 범용 포인트 제휴를 통한 성장, SaaS 솔루션 통합 등 다수의 신규 프로젝트를 진행 중에 있습니다. 자율적인 조직 문화(잡플래닛 평점 4.0점) 속에서 몰입의 즐거움을 함께 느끼실 분, 뛰어난 동료와 함께 성장하실 분, 무엇보다 고객 중심적 사고를 바탕으로 광고/마케팅의 혁신을 함께 만들어갈 미래의 버즈빌리언을 찾습니다.",Who We AreSaaS Platform 팀은 SSPSupplySide Platform의 백엔드 시스템 개발과 운영을 담당합니다 SSP 서비스에 필요한 인증 광고 할당 광고 참여 리워드 적립 정산 등 다양한 플랫폼을 개발하고 있고 대형 매체사와 광고 플랫폼 연동을 위한 개발을 하고 있습니다 또한 MAU 1500만 규모의 대규모 트래픽 환경에서 시스템을 효율적으로 운영하기 위한 노력도 지속해서 기울입니다What Youll Do SDK와 통신하기 위한 API를 개발 및 운영합니다 카카오페이 카카오뱅크 등 대형 매체사에 연동된 서비스를 운영합니다 신규 대형 매체사와 버즈빌 광고 시스템 연동 개발을 지원합니다 인증 광고 할당참여 리워드 적립 정산 등 팀에서 운영하고 있는 플랫폼을 개선하고 관리합니다 MAU 1500만 규모의 대규모 트래픽 환경에서 안정적으로 서비스 운영이 가능하도록 운영 환경을 지속적으로 개선합니다,"• 하나 이상의 서버 프로그래밍 언어에 능숙합니다.
• 테스트하기 좋은 코드를 작성합니다.
• 문제 해결 후 재발 방지를 위한 해법을 고민합니다.
• REST, gRPC 등의 통신 모델을 이해하고 사용성 높은 API 설계 및 개발이 가능합니다.
• 대규모 트래픽의 라이브 서비스 운영 경험이 있습니다.
• 미션 크리티컬 한 서비스 운영 환경에서 높은 책임감으로 안정적인 서비스를 같이 만들어 갑니다.","• Go 또는 Python 을 능숙하게 사용합니다.
• 헥사고날 아키텍처와 같은 소프트웨어 아키텍처를 적용한 설계를 할 수 있습니다.
• MySQL, DynamoDB, Redis, Elasticsearch를 높은 수준으로 다룰 수 있습니다.
• AWS / Kubernetes 등 cloud native 환경에 대해 이해하고 있습니다.
• Kafka를 활용한 시스템 설계를 할 수 있습니다.","[채용 프로세스]
• 서류전형: 역량 및 경력 중심의 이력서
• 사전과제 : 직무 적합도 판단을 위한 사전 과제 진행 
• 1차 인터뷰(Job-fit): 실무진 면접, 현장 코딩 테스트 및 사전과제 리뷰
• 레퍼런스 체크  
• 2차 면접(Culture-fit): CEO 면접
• 처우 협의
• 오퍼레터 전달 (모든 전형은 영업일 10일 이내로 합격/불합격 전달 드립니다.)","🧐 몰입을 위한 최적의 환경을 제공합니다. 
• 주 1회 전사 재택근무
• 오전 8시-10시 사이 자율 출퇴근 제도
• 필요한 만큼만, 1시간 단위의 연차 사용
• 3년 이상 근속자를 위한 2주 리프레시 휴가

👑 존중과 용기를 담아 커뮤니케이션 합니다. 
• 격주 전체 회의를 통해, 투명하게 정보를 공유하고 활발한 소통 문화 형성
• 분기별 OKR을 통해 전사 우선순위와 방향성 공유
• 전 구성원 영어 이름 사용 (존님 X,  존O)

🍭잘 먹고 잘 쉴 수 있도록 지원합니다. 
• 점심 식대 지원
• 종합 건강검진 및 전사 상해보험 지원
• 무제한 간식 및 음료 제공
• 휴게실 뿐만 아니라 수면실, 게임룸까지 완비
• 석촌호수 도보 1분 거리에서 즐기는 전망과 산책

🌟성장을 위해서라면 아끼지 않습니다. 
• 매월 10만원, 자기계발비 지급
• 나만의 자기계발 프로젝트 <버즈챌린지> 운영
• 사내 스터디 및 동호회 지원 
• 외부 세미나,컨퍼런스를 위한 교육비 지원
• 코딩 교육(코드잇) 수강 시 교육비 지원
• 무제한 도서 구매 혜택
 
💰 알찬 리워드 혜택과 함께합니다. 
• 결혼 축하금 및 경조금 최대 100만원 지원
• 본인 및 배우자 출산 시 선물 구독 서비스 지원
• 임직원 대출 우대 프로그램
• 최대 300만원의  인재 추천 리워드 지급
• 블로그 포스팅 및 브랜딩 활동 시 리워드 지급
• 5년 이상 장기 근속자를 위한 특별 리워드 지급

[What you can expect]

🧑‍🤝‍🧑 성장을 위한 개발 문화와 훌륭한 동료
버즈빌은 회사와 팀, 개인 모두의 성장을 적극적으로 지원합니다. 좋은 문화와 훌륭한 동료 덕분에 빠른 성장을 경험할 수 있습니다.

 • 코드 리뷰를 통한 적극적인 공유 및 소통
 • 쿠버네티스(Kubernetes)와 클라우드 환경 위에 구축된 마이크로서비스 아키텍처
 • 직군의 경계를 허무는 능동적인 참여 문화
 • 자율적이고 효율적인 업무 프로세스
 • 개발 생산성 향상을 위한 과감한 투자
 • 도서 지원, 스터디 지원, 컨퍼런스 지원 등 적극적인 학습 독려
 • 좋은 설계와 좋은 코드를 위한 지속적인 노력
 • 높은 애자일리티
 • 새로운 기술 도입에 대한 적극적인 논의와 지원
 • 주기적인 세미나를 통한 지속적인 학습
 
📈 광고 도메인 학습 및 대용량 트래픽 관리
오래된 광고 업계의 역사에도 불구하고 광고업은 여전히 빠르게 성장하고 있습니다. 디지털 광고, 특히 모바일 광고 시장의 성장세는 이미 존재하던 기존 광고 시장의 크기를 넘어섰고, 더 빠르게 올라가고 있습니다. 광고 분야의 도메인 지식은 매우 깊고 넓으면서도, 대용량 트래픽을 다루기에 활용도가 높습니다.
 버즈빌에서 광고 업계 전반의 지식을 습득할 수 있고, 이를 바탕으로 다양한 분야에서 수익화가 수반된 혁신을 만들 수 있습니다. 관심있는 개발자들의 많은 지원 부탁드립니다.","서울특별시 송파구 석촌호수로 272 MY빌딩 2, 3, 4, 5층",['개발'],"['백엔드 개발', 'CTO (Chief Technology Officer)']", 하나 이상의 서버 프로그래밍 언어에 능숙합니다 테스트하기 좋은 코드를 작성합니다 문제 해결 후 재발 방지를 위한 해법을 고민합니다 REST gRPC 등의 통신 모델을 이해하고 사용성 높은 API 설계 및 개발이 가능합니다 대규모 트래픽의 라이브 서비스 운영 경험이 있습니다 미션 크리티컬 한 서비스 운영 환경에서 높은 책임감으로 안정적인 서비스를 같이 만들어 갑니다 Go 또는 Python 을 능숙하게 사용합니다 헥사고날 아키텍처와 같은 소프트웨어 아키텍처를 적용한 설계를 할 수 있습니다 MySQL DynamoDB Redis Elasticsearch를 높은 수준으로 다룰 수 있습니다 AWS  Kubernetes 등 cloud native 환경에 대해 이해하고 있습니다 Kafka를 활용한 시스템 설계를 할 수 있습니다,32
(주)에이아이트릭스,정규직,"['python', '유지보수', 'MYSQL', '프레임워크', '시스템설계', 'MongoDB', '백엔드 개발', '데이터베이스 설계', 'Golang', 'FastAPI']","""AI Right Next to you”
AITRICS는 인공지능의 경계를 허물어 인류를 위한 기술로 당신과 함께하겠습니다.

AITRICS는 인공지능 원천기술을 연구/개발하고 이를 실산업영역에 접목하여 해당 분야의 혁신을 지향하는 팀입니다.

인공지능은 사람들의 삶의 양상을 근본적으로 바꿀 수 있는 파급효과가 큰 연구 분야이며 산업적으로도 아직 Early Stage로 기회가 큰 분야입니다.

AITRICS는 의료인공지능, 디지털 휴먼 등 다양한 분야에 인공지능을 활용하고 있습니다.


[ Medical AI Division ]

Medical AI는 환자의 의료 여정에서 환자와 의료진 모두에게 의미 있는 임상적 가치를 제공하는 팀입니다.
VitalCare는 AITRCIS의 기술이 적용된 첫 제품으로 환자의 의료데이터를 분석하여 병원 내 급성 중증 이벤트를 예측하는 인공지능 의료기기 소프트웨어입니다. 

조기 진단은 환자에게는 치료의 시기를 앞당기고 사망률 감소 및 예후를 향상시킬 수 있게 하고, 동시에 병원의 리소스 효율화를 가능하게 합니다.

AITRICS는 단순히 연구 주제로서의 인공지능이 아닌 의료 산업 전문 영역에서의 활용이 가능하고 이를 통해 실질적인 솔루션을 제공하는 것을 추구합니다.

아직 풀리지 않은 우리의 삶을 변화시킬 문제를 해결해 나가기 위해 함께할 팀원을 찾습니다.", VitalCare의 벡엔드 시스템 설계 및 개발 Python Golang을 이용한 서비스 구축 및 유지보수 MySQL MongoDB 와의 통합 및 데이터 처리 병원 내의 의료 데이터를 안전하게 처리하고 저장하기 위한 기술적인 솔루션 제공 성능 최적화 및 보안 이슈에 대한 지속적인 모니터링과 개선 테스트 코드 작성 및 유지보수 테스트 자동화를 통한 서비스와 코드 품질 보장,"• Python 또는 Golang을 활용한 백엔드 개발 경험이 5년 이상 또는 그에 준하는 경험
• FastAPI 경험 또는 그에 준하는 프레임워크 경험
• MySQL및 MongoDB 를 사용한 데이터베이스 설계 및 구현 경험  (MongoDB는 중요도 낮음)
• 테스트 코드 작성 경험
• 백엔드 아키텍처 설계 및 최적화에 대한 이해
• ithub을 통한 CI 및 docker 이미지를 통한 CD 경험 또는 이해","• 의료 데이터 처리에 대한 경험 및 의료 환경에 대한 지식 우대
• 테스트 코드 작성 및 테스트 자동화에 익숙
• On-premise 환경 및 Cloud 환경에서의 작업 경험 (AWS, GCP, Azure 등)
• 팀 성장을 고민하시는 분",,"1. Work
자율 출근제
자율 휴가제(장기 휴가 사용 가능)
대체 휴가제(주말 근무 시 연차와 별도로 제공)
고급 장비 지원
완전 자율 복장
뛰어난 동료들과 함께 일할 수 있는 환경

2. Life
중식 비용(1만원까지) 지원
야근 시 석식 비용 지원
간식(토스트, 과자, 우유 등) 무제한 제공
고급 원두와 커피머신 제공
경조 휴가와 화환 지원
출산전후휴가, 육아휴직, 임신기/육아기 단축근무제도 운영

3. Growth & Refresh
AITRICS 구성원 전용 업무/휴식 공간과 카페테리아
장기근속 휴가 제도(3/5/7/10년 근속 시 유급 휴가 각각 5/10/15/20일 추가 제공)
세미나/컨퍼런스 참가비 지원
사내 도서(역사, 인문, 자기계발, 자연과학, 경제/경영, IT 등) 구입 지원","서울특별시 강남구 테헤란로218, AP Tower 13층",['개발'],"['DBA(Database Admin.)', '백엔드 개발', '소프트웨어 개발']", Python 또는 Golang을 활용한 백엔드 개발 경험이 5년 이상 또는 그에 준하는 경험 FastAPI 경험 또는 그에 준하는 프레임워크 경험 MySQL및 MongoDB 를 사용한 데이터베이스 설계 및 구현 경험  MongoDB는 중요도 낮음 테스트 코드 작성 경험 백엔드 아키텍처 설계 및 최적화에 대한 이해 ithub을 통한 CI 및 docker 이미지를 통한 CD 경험 또는 이해 의료 데이터 처리에 대한 경험 및 의료 환경에 대한 지식 우대 테스트 코드 작성 및 테스트 자동화에 익숙 Onpremise 환경 및 Cloud 환경에서의 작업 경험 AWS GCP Azure 등 팀 성장을 고민하시는 분,40
하이데브,정규직,"['Spring framework', 'jpa', 'MSSQL', 'MYSQL', 'JIRA', 'kafka', 'spring boot', 'Docker', 'Apache']","
안녕하세요 하이데브 입니다. 공식 현대자동차, 네이버 공식 파트너사 및 협력사로써 특화된 기술 및 소프트웨어를 연구하고 개발합니다.
개발하는 범주는 일반 소프트웨어 개발 및 특수 AI,Blockchain 분야를 함께 개발합니다.
현재 빅테크, 은행에서의 VAN 시스템 및 PG 시스템 관련 기능 고도화 작업을 진행하게 됩니다.",VAN 서버 관리VAN 다중화가상계좌 연동결제수단 관리 시스템,"언어 : Java
프레임워크 : Spring boot, Spring MVC
데이터베이스 : MySQL, MS SQL, Oracle
ORM : JPA, Hibernate
Queue : Kafka
Server : Tomcat
CI/CD : Jenkins, Maven, Gradle
Monitoring : Prometheus, Grafana
Container : Docker, Kubernetes

해당 기술 스택 관련 업무 최소 4년 이상
대규모 시스템 업무 최소 6년 이상","은행 VAN 시스템 업무 경험
PG 시스템 업무 경험
대규모 시스템 업무 경험
Kafka 기반 MSA 업무 경험",,"


- 부산근무 원할 시 사택무료 제공(서울 근무 가능)
- 구내식당 이용가능
- 업계연봉 최고 대우
- 담당 프로젝트 일 미리 완료 시 남은 기간동안 출근 안해도 가능
- 내부 개발진 삼성, 현대 낵슨 국가기관나라사랑, 시타델, 현대자동차
이직을 원할 시 해당 회사 이직 기회 제공
- 4대보험, 식비(중식,석식), 연차휴가
-퇴직 연금 하나은행IRP 무료제공
- 성과금 인센은 전환이 없는 임원진 결정 하에 내부 결정 지급
- 교육지원(페스트캠퍼스, 노마드코더, 아마존aws, 코딩 교육스쿨 무상제공)
- 국가지원 내일 채움 공제, 청년 월세 지원, 일자리 도약 장여금 기타 등...제공
- 근무시간(9-6)식사1시간 야근 강요 없음",,['개발'],"['DBA(Database Admin.)', '백엔드 개발']", 관련 업무 최소 4년 이상대규모 시스템 업무 최소 6년 이상은행 VAN 시스템 업무 경험PG 시스템 업무 경험대규모 시스템 업무 경험Kafka 기반 MSA 업무 경험,42
벳칭(주),정규직,"['aws', 'kafka', 'node.js', 'typescript', 'REDIS', 'ELK']","[기업 소개]
동물병원 운영에 효율을 더하다!

1400만 반려 동물 시대의 흐름에 맞춰, 동물 병원의 전자 차트와 반려동물 헬스케어 플랫폼을 주도하는 것을 목표로 하고 있습니다. 
더 나아가 국내가 아닌 세계적으로, 단순 의료 플랫폼이 아닌 반려 동물 문화의 플랫폼으로 나아가는 것을 비전으로 삼고 있습니다.

# Vet + Matching

수의사와 반려동물 보호자가 만나다.

벳칭(Vetching)은 수의사(Veterinarian)와 매칭(Matching)을 합성한 용어로, 수의사와 동물 병원 보호자를 연결 시켜준다는 의미에서 출발하였습니다.

벳칭은 현재 출시와 함께, 대형공격적으로 공략하고 있습니다.


# PLUS VET

전자 차트에 효율을 더하다

플러스벳은 기존의 동물 병원 전자 차트의 문제점들을 해결하여, 편리하고 자동화된 경험을 제공하고 있습니다.
이를 통해 반려 동물 의료 서비스의 질과 효율을 향상 시키고, 동물병원 의료진들 뿐만 아니라 반려동물과 보호자들에게 더 좋은 의료 서비스를 제공하기 위해 노력하고 있습니다.

# Cloud EMR Solution
PlustVet 은 동물에 대한 진료, 예약, 접수, 검사 및 입원 등 동물병원에 존재하는 모든 데이터를 
전자화하여 저장하고 사용하기 위한 데스크톱 애플리케이션입니다. 
동물병원의 수의사 및 테크니션들이 사용하는 프로그램으로, 다양한 병원 편의 부가기능을 제공하고 있습니다. 
또한 국내 최초로 SaaS 기반의 클라우드 EMR로 진료 데이터의 공유를 통한 병원 내의 운영 효율성을 개선하고 있습니다.



[벳칭은 이렇게 일하고 있어요!]

# 자율성으로부터의 효율성
업무는 단순 오래 앉아 있는 것이 아닌, 최적의 컨디션과 영감을 받았을 때 제일 잘 된다고 생각해요.
그래서 각자가 가장 업무가 잘 되는 시간과 컨디션을 활용할 수 있는 탄력근무제를 도입하고 있어요. 
자유분방한 분위기 속에서 언제든지 자유롭게 자기 생각을 말하는 것을 좋아합니다. 
언제든 회의를 만들어 자신의 생각을 마음껏 공유하고 피드백을 받을 수 있으며, 그 안에서 가장 합리적이고 효율적인 결정을 합니다.

#과감하고 거침없는 업무
우리는 과감하고 거침없습니다. 기존의 것들에 대해서도 항상 의문을 가지며, 더 좋은 것이 나타나면 거침없이 현재의 프로젝트에 적용하고 있습니다.
저희는 아이디어를 응원합니다. 도전을 응원하고, 실패로부터는 늘 배우고 남는 것이 있다고 생각해요. 원래 혁신은 사소한 아이디어로부터 시작하는 것이랍니다!

#우분투(ubuntu) 정신
벳칭은 우분투(ubuntu)라는 열려 있고, 다른 사람을 기꺼이 도우며, 다른 사람의 생각을 인정할 줄 아는 마음에서 출발합니다. 
벳칭의 크루들은 경쟁보다는 협력하기를 좋아합니다.
함께, 그리고 빠르게 성장하기 위해 주기적으로 세미나를 진행하며, 크루 구성원 하나하나의 좋은 성장 기회가 되는 기회들을 우리 크루는 절대 놓치지 않습니다. 
그리고 그것을 위해 언제나 아낌없이 지원하고 있습니다.",백엔드 API 개발 및 아키텍쳐링 백엔드 API 개발 및 서비스 개편 DBPostgresql 설계 및 구축 Message streaming service environment 설계 및 구축  Redis  Kafka  MQ 서버 및 인프라 자동화 단계적 마이크로 서비스 전환 배포 및 운영 관리 ,"[자격요건]

- 백엔드 업무 경력 5년 이상 보유하신 분

- RDB, NoSQL 설계 및 활용 능력

- NodeJS, GraphQL 프레임워크 활용 능력

- Web Socket, Message Streaming Service","[우대사항]
- 대규모 서비스 운영 경험

- Optimization 역량 및 경험

- Server Side Cache 활용 능력

- RESTful API 설계 역량

- Database Architecture 능력",서류 - 면접 - 근무 협의 및 채용 합격,"[복지]
[업무 몰입을 위한 최적의 근무 환경 제공]

• 유연 근로제 및 자율 출퇴근
 - 오전 11시까지 자율 출퇴근이 가능하며, 주 40시간을 자유롭고 유연하게 나눠서 일별 근무시간을 스스로 조정할 수 있어요

• 제한 없는 식사 및 휴게 시간
 - 식사 시간이 길어도 문제 없어요
 - 식사 후 티타임을 가져도 문제 없어요


• 효율적인 업무를 위한 기기 자율지원  
 - 맥북, 노트북, 키보드, 마우스, 더블 모니터 등 저희는 효율을 중시하기 때문에 효율적으로 일할 수 있는 장비라면 어떤 것이든 지원 가능합니다.
 - 원하는 업무 장비를 제공합니다!


• 외근 및 출장 시 교통비 및 유류비 지원


• 간식 및 음료 무제한 제공
  - 벳칭과 오래 일하다 보면 살이 찔 수 있어요

• 초과 근무 시, 식비 지원


• 수평적인 사내 문화 
 - 인턴부터 대표 이사까지, 회사 내 호칭을 '님'으로 통일하고 있습니다.
 
 - 모두가 존댓말로 이야기 합니다!

• 신규입사자의 Soft-landing을 위한 멘토링 프로그램 운영


• 초역세권 
  - 역삼역 3번 출구에서 달리기가 빠르다면 10초 안에 도착할 수 있습니다!

[벳칭 동료들의 성장을 위한 지원]

• 업무에 필요한 교육비/컨퍼런스비 지원

• 도서 구입, 학습 등 성장에 필요한 자기계발비 지원


[벳칭 동료들의 리프레시를 위한 지원]

• 종합건강검진 무료 지원 (100만원 상당)

• 여름휴가 숙박비 지원 (50만원)

• 각종 유급휴가 지원 (이사휴가 / 백신휴가 등)

• 자유로운 월차 및 연차

• 팀원들과 함께 정하는 워케이션","서울 강남구 논현로87길 15, 3층",['개발'],"['DBA(Database Admin.)', '백엔드 개발', '클라우드 개발']", 백엔드 업무 경력 5년 이상 보유하신 분 RDB NoSQL 설계 및 활용 능력 NodeJS GraphQL 프레임워크 활용 능력 Web Socket Message Streaming Service우대사항 대규모 서비스 운영 경험 Optimization 역량 및 경험 Server Side Cache 활용 능력 RESTful API 설계 역량 Database Architecture 능력,52
(주)오토위니,정규직,"['java', 'Spring']","""Your Trusted Global Auto Trading Platform, Autowini""
오토위니는 대한민국 No.1 중고차 수출 중개 플랫폼입니다. 2010년 업계 최초로 서비스를 런칭한 이후 현재까지 업계 1위의 자리를 놓치지 않고 있으며, 오토위니의 성공을 기반으로 폐차 온라인 경매 플랫폼 옥션위니, 자동차 부품 구매 플랫폼 파츠위니, 자동차 전문 포워더 플랫폼 위니로지스 등 다양한 서비스를 성공적으로 런칭, 운영하고 있습니다.
전 세계를 하나로 연결하는 즐거운 여정을 함께할 새로운 팀원을 기다립니다", 백엔드 아키텍처 설계 및 개선 MSA 기반의 서비스 개발 프론트엔드백엔드 API 서버 개발 운영 대용량 데이터를 실시간으로 처리하는 아키텍처 설계 구축 운영 문제 해결을 위해 새로운 기술 검토 도입 오토위니 개발 그룹을 소개합니다  오토위니가 운영 중인 플랫폼을 관리하는 개발그룹은 백엔드프론트엔드 개발자 총 16명으로 구성되어 있습니다 플랫폼오토위니 옥션위니 위니로지스 등에 따라 세부 조직이 구성되어 있습니다 협업 툴을 통한 효율적인 업무 관리를 선호합니다 Jira Confluence Figma 등 DevOps 문화를 정착하고자 합니다 코드 리뷰 세션을 통해 개발 지식 공유에 힘쓰고 같이 성장하고자 합니다 원한다면 서버 DB 네트워크 등 업무 전환도 가능합니다 플랫폼을 만드는 모든 구성원과의 소통과 협업이 원활합니다 전체 ,"• Java, Spring Framework 기반 실무 개발 경력 5년 이상
• 주도적으로 백엔드 아키텍쳐를 설계해본 경험이 있으신 분
• AWS 등 클라우드 환경에서 서비스 개발/운영 경험이 있으신 분
• 유저가 겪는 문제점을 찾고 기술로 해결하는데 관심 있으신 분","• Jira, Confluence 등 협업툴 사용에 익숙하신 분
• 아키텍처 변경에 따른 마이그레이션 경험이 있으신 분
• 꾸준한 학습과 내가 아는 것을 공유하는 것을 좋아하시는 분","① 지원서 검토
② 1차 인터뷰 : 경력 기반 역량 (팀장급 및 실무 리드 참석)
③ 최종 인터뷰 : 경력 기반 역량, 경험 기반 인성 (오토위니 대표 및 팀장급 참석)
④ 채용 제안 : 처우와 합류 일정 협의
⑤ 온보딩","＜ 인정받고 일하기 ＞
· 이룬 성과에 대한 인센티브 지급
· 성과가 향상되면 즉시 직급 업그레이드
· 역량을 갖추었다면 연차·직급과 상관 없이 직책 부여

＜ 쉼과 균형 있게 일하기 ＞
· 눈치 보지 않고 자유롭게 연차 사용
· 8시부터 10시까지 출근할 수 있는 유연근무제 도입

＜ 사이좋게 일하기 ＞
· 한 달에 한번 오토위니 모두가 모이는 모두 런치

＜ 건강하게 일하기 ＞
· 훌륭한 건강검진 기관에서 받는 종합 건강검진
· 년 1회 무료 치과 검진 및 스케일링

＜ 똑똑하게 일하기 ＞
· 역량 개발 지원 (1년에 50만원, 필요 시 한도 증액)
· 사내 도서관 운영 (업무와 무관한 도서도 신청 가능)
· 높은 사양의 PC 제공, Windows/Mac 선택 가능
· 듀얼 모니터와 모션 데스크 제공

＜ 걱정없이 일하기 ＞
· 결혼축하금(100만원), 출산축하금(50만원) 등 경조사비 지원
· 여름휴가비, 명절 귀성여비 그리고 가정의 달 선물 지급
· 생일 축하 문화상품권 지급
· 캔틴과 냉장고에 가득한 간식
· 야근 시 저녁 식대 및 교통비 제공
· (외근이 많은 직무) 의류 지급 (여름 티셔츠, 겨울 점퍼)
","서울특별시 강남구 남부순환로 2645, 3층 (도곡동, 한독빌딩)",['개발'],"['웹개발', '네트워크/보안/운영', '백엔드 개발']", Java Spring Framework 기반 실무 개발 경력 5년 이상 주도적으로 백엔드 아키텍쳐를 설계해본 경험이 있으신 분 AWS 등 클라우드 환경에서 서비스 개발운영 경험이 있으신 분 유저가 겪는 문제점을 찾고 기술로 해결하는데 관심 있으신 분 Jira Confluence 등 협업툴 사용에 익숙하신 분 아키텍처 변경에 따른 마이그레이션 경험이 있으신 분 꾸준한 학습과 내가 아는 것을 공유하는 것을 좋아하시는 분,1560
