회사명,고용 형태,스킬,기업 소개,주요 업무,자격 요건,우대 사항,채용 절차,복리후생,회사위치,직무_lv1,직무_lv2,자격요건 및 우대사항,index
(주)애드몽스,정규직,"['웹디자인', '상세페이지디자인', '광고디자인', '콘텐츠디자인', 'photoshop', '프로모션디자인', 'illustrator', '배너디자인', '어도비XD', '카페24']","애드몽스는 광고주의 성공은 곧 우리의 성공이며,
광고주의 꿈(夢)을 이루어 드린다는 가치로 2020년 설립된 종합광고대행사 입니다.

“세상에 작은 브랜드는 없다!”
애드몽스는 고객사의 규모가 아닌 니즈에 맞춰 최적의 마케팅을 제안합니다.
마케팅 기업부설연구소를 통해 빠르게 변화하는 시장을 예측하고,
연구하여 최상의 결과물을 만들어 왔습니다.

수 많은 브랜드들과 애드몽스는 브랜드 마케팅의 성공 포트폴리오를 만들어가고 있습니다!

브랜드 마케팅의 첫 시작은 차별화를 발견하는 것입니다.
애드몽스가 원하는 인재는 기존의 틀을 깨고, 차별화된 IDEA를 제시하는 人입니다.

01. 스스로의 가치를 증명하는 사람
   ㆍ애드몽스는 시작은 미비하나 결과는 빛나게 만들고자, “포트폴리오”라는 결과물을 통해 함께 성장하는 사람과
      동행하길 희망합니다. 오늘보다 내일의 결과물이 더 기대가 되는 그대라면 문을 두드리세요!

02. 적극적으로 소통하고, 자신의 이야기를 만드는 사람
   ㆍ마케팅은 대부분 협업과 소통으로 업무가 진행됩니다. 자신의 이야기를 담아내지 못하는 사람보다 틀리고
      다른 질문을 쏟아내는 인재와 함께하고 싶습니다.

03. IDEA가 넘치고 에너지가 넘치는 사람
   ㆍ기존의 관행을 그대로 유지하기 보다 새로운 문제 해결방안을 고안하고 생각하는 사람,
      에너지가 넘치고 활동적인 인재와 파워풀한 업무력을 갖춘 사람이라면 망설이지 말고 지원하세요!


",SNS 콘텐츠 디자인  온라인 배너 디자인온오프라인 매체 광고 디자인프로모션  상세페이지 디자인웹디자인 외 디자인 업무 전반,"ㆍ관련 업무 경력 3년 이상 실무 경험자
ㆍ센스있고 감각적인 분
ㆍPhotoshop, Illustrator 가능자
ㆍ다양한 디자인 분야 업무에도 흥미롭게 도전할 수 있는 분
ㆍ원활한 커뮤니케이션이 가능하고 주도적인 업무가 가능한 분
ㆍ팀원 및 부서 간 협업이 가능하신 분
ㆍ그래픽 디자인 스킬 및 레이아웃 감각이 있는 분","ㆍ어도비 XD 능숙자
ㆍ아임웹/카페24 기성 솔루션 사용 경험자
ㆍ웹/모바일기반 서비스 UI/UX 디자인 경험 有
ㆍ상세페이지 및 콘텐츠 디자인 제작 경험 有
ㆍ온/오프라인의 경계가 없는 디자이너
ㆍ다양한 디자인 분야 업무에도 흥미롭게 도전 할 수 있는 디자이너
ㆍ원활한 커뮤니케이션이 가능하고 주도적인 업무가 가능하신 분
ㆍ데이터 수집 및 분석을 통해 디자인을 평가하고 서비스 개선 경험 有","서류전형-1차면접-임원면접-최종합격

* 1차면접 (포트폴리오 심사포함)
* 면접일정은 개별로 추후 통보 됩니다

제출서류  이력서, 자기소개서
","ㆍ모든 직원의 크리에이티브 강조! 자기개발에 앞장서는 기업문화
ㆍ월 1회 몽스 DAY 운영  - 도서 구매지원 후 조기퇴근
ㆍ유명 유튜버와 협업 가능!
ㆍ급여제도 4대 보험
ㆍ조직문화  수평적 조직문화, 회식강요 안함, 깔끔한 복장이면 OK
ㆍ근무환경 회의실, 카페테리아, 사무용품 지급, 최고 성능 컴퓨터 제공
ㆍ교육/생활 신입사원 OJT 직무역량 교육,  도서구입비 제공, 간식 제공
","경기 남양주시 늘을2로14번길 5, 609호",['디자인'],"['UI/UX/GUI디자인', '광고/시각디자인', '웹디자인']",관련 업무 경력 3년 이상 실무 경험자센스있고 감각적인 분Photoshop Illustrator 가능자다양한 디자인 분야 업무에도 흥미롭게 도전할 수 있는 분원활한 커뮤니케이션이 가능하고 주도적인 업무가 가능한 분팀원 및 부서 간 협업이 가능하신 분그래픽 디자인 스킬 및 레이아웃 감각이 있는 분어도비 XD 능숙자아임웹카페24 기성 솔루션 사용 경험자웹모바일기반 서비스 UIUX 디자인 경험 有상세페이지 및 콘텐츠 디자인 제작 경험 有온오프라인의 경계가 없는 디자이너다양한 디자인 분야 업무에도 흥미롭게 도전 할 수 있는 디자이너원활한 커뮤니케이션이 가능하고 주도적인 업무가 가능하신 분데이터 수집 및 분석을 통해 디자인을 평가하고 서비스 개선 경험 有,459
(주)데이터뱅크,정규직,"['UX', 'UI', 'adobe photoshop', 'Adobe Illustrator', 'Figma']","고액의 1:1 과외 대신 AI 채점기가 나의 영어 스피킹, 라이팅을 실시간으로, 스타강사보다 더 정확하게 채점 & 첨삭해주고 학생에게 최적화된 맞춤형 교육을 제공해주는 곳이 왜 없을까? 정말 그런 서비스를 만든다면 우리가 글로벌 교육 산업을 재편할 수 있겠다 라는 확신에서 2019년 데이터뱅크는 시작되었습니다.

머신러닝과 딥러닝 기술이 탑재된 데이터뱅크의 첫 번째 Product ‘TestGlider’ (前 토플뱅크) 는 전 세계 최초로 학생들의 스피킹/라이팅 답안의 내용을 딥러닝 기반 AI가 평가하고, 맞춤형 교육을 제공해주는 혁신적인 AIEd (AI in Education) 솔루션을 제공해, 프로토타입 개발 3년만에 전 세계 201개국의 60만 명 이상의 유저가 사용하는 서비스가 되었습니다. 그리고 2022년에는 대원외고, 외대부고, 경희대 등 국내 학교에 도입을 시작으로 현재는 인도, 캄보디아, 몽골 학교까지. 현재는 글로벌 교육기관에서 사용하는 서비스로 성장해 성공적으로 글로벌 product-market-fit 을 증명해냈습니다.

데이터뱅크는 2020년 시드 투자, 2021년 시리즈 A, 2022년 시리즈 B 투자 등 설립된지 4년만에 누적 투자금 & 지원금 100억원 이상을 유치하며 빠르게 성장하고 있는 에듀테크 스타트업 입니다.

*About TestGlider: https://www.testglider.com/ko", 서비스 채널 웹앱 내 컨텐츠 크리에이티브 및 디자인   UIUX 설계 및 비주얼 컨셉 도출  광고소재 기획전 뉴스레터 등의 캠페인 에셋 디자인  BI 제작 및 비주얼 아이덴티티 가이드라인 수립 ,"- 웹 서비스 UI디자인 경력 3년 이상이신 분 
- 반응형 웹 디자인 경험이 있으신 분 
- Figma를 통한 웹 UI 디자인 가능하신 분 
- 기본 Adobe (포토샵, 일러스트레이터) 디자인 툴 사용이 능숙하신 분 
- 고객에 대한 이해를 바탕으로 직관적이고 퀄리티 높은 컨텐츠 디자인 가능하신 분
- 작업 속도가 빠르고, 여러 업무에 유연하게 대응하실 수 있는 분 ","- Html / CSS 에 대한 이해도가 있으신 분 
- 시각 디자인, 산업 디자인, 멀티 미디어 디자인 등 UI/UX 관련 전공하신 분
- 브랜딩 가이드 수립 및 비주얼 디렉팅 경험이 있으신 분 ","1. 이력서 검토
2. 캐쥬얼 티타임
3. 인터뷰
4. 계약 체결
 - 3개월의 온보딩(수습) 기간이 있습니다.
 - 온보딩(수습)기간 중에도 급여는 100% 지급됩니다.","(더 나은 근무환경을 위해)
- 유연근무제 운영 (오전 8시 ~ 오후 1시 사이 자유로운 출퇴근)
- 주 1회 재택근무 가능
- 생일 반차, 건강검진 연차 제공
- 개인 법인 카드 제공
- 맥북, 모니터, 그 외 필요한 기타 장비 지원
- 연간 300만원 상당의 점심 식대 지원
- 연간 200만원 상당의 자기개발비 지원
- 야근 시 식대 지원
- 다양한 간식 종류 & 원두 커피 제공","서울특별시 강남구 테헤란로86길 12, 2층",['디자인'],"['UI/UX/GUI디자인', '광고/시각디자인', '제품/산업디자인']", 웹 서비스 UI디자인 경력 3년 이상이신 분  반응형 웹 디자인 경험이 있으신 분  Figma를 통한 웹 UI 디자인 가능하신 분  기본 Adobe 포토샵 일러스트레이터 디자인 툴 사용이 능숙하신 분  고객에 대한 이해를 바탕으로 직관적이고 퀄리티 높은 컨텐츠 디자인 가능하신 분 작업 속도가 빠르고 여러 업무에 유연하게 대응하실 수 있는 분  Html  CSS 에 대한 이해도가 있으신 분  시각 디자인 산업 디자인 멀티 미디어 디자인 등 UIUX 관련 전공하신 분 브랜딩 가이드 수립 및 비주얼 디렉팅 경험이 있으신 분 ,499
블랙탠저린,정규직,"['포토샵', '일러스트', '피그마']","인생에서 밀도 있는 성장을 원하나요?
전체 스타트업 중 성장율 1위를 한 '블랙탠저린'의 멤버를 찾습니다.

저희는 개인의 특성이 존중 받는 세상을 만들기 위해 기술을 활용하고 있습니다.
퍼스널컬러, 얼굴 이미지, 체형 등 개성을 바탕으로 초개인화 추천을 받을 수 있는 '코콘'을 통해,
의류의 소비와 생산 방식을 바꾼다는 원대한 꿈을 갖고 있습니다.


살면서 한번쯤 이런 기분 느껴본적 있으시죠?
남들과 다른 나의 개성을 표현하고 싶고 좀더 멋진 모습으로 보이고 싶다!

위같은 생각을 해본 적 있으시다면,지금 우리팀 이야기가 와 닿을 수 있습니다. 

블랙탠저린은 모든 사람이 자신의 색으로 세상을 물들일 수 있다 믿으며, 
사람들이 개성을 쉽고 재밌게 발견하고 옷으로 표현할 수 있게 돕는 
AI 패션 스타일 서비스 '코콘'을 만들고 있습니다. 

이런 꿈을 현실에 가져오기 위해, 
데이터와 기술을 바탕으로 사람들의 옷 사는 방식을 바꾸기 위해
7명이 달리고 있는 중입니다.", 포지션 UXUI 디자이너 앱 웹 디자인 SNS 및 마케팅 콘텐츠 제작 서비스 및 팀 브랜딩 굿즈 및 제안서 자세한 정보 보러가기 httpsblacktangerineoopyio,"- **지원 자격: 전공 및 경력 제한 없음 (경력 우대)**
- 피그마, 엑스디, 포토샵, 일러스트 등 툴을 빠르게 사용 경험
- APP UI 디자인 경험

[당신이 이런 사람이라면?]
살면서 원대한 꿈을 꿔본적 있나요?
시간을 보내며 현실을 겪을 수록 나와는 점점 멀어지는 이야기 같죠.
만약, 당신 안의 열정과 가능성을 여전히 믿고 있다면 우리 함께 그 꿈을 이룰 수 있어요.
 
물론, 그 과정은 정말 괴로울거에요. 솔직히 말할게요. 
앞도 잘 안보이고 불안하고 늘 생존하기 위해 스스로를 몰아 붙일 수 있습니다.
하지만, 그렇기에 당신은 대단해 질 수 있어요.

혼자서는 할 수 없는 일들을 
우리이기 때문에 할 수 있는 일들을 같이 만들어보아요.
세상을 바꾸어 봅시다.

혼자라면 꿈으로만 남겨질 수 있는 경험들, 
타인의 성공담으로 유튜브나 책에서 볼 수 있는 경험들,
팀 전체가 몰입하며 팀의 승리를 거두는 동화같은 경험들.

그 경험들을 당신의 삶으로 가져오고 싶다면, 우리 함께 해요.","- UIUX 외에 전체적인 디자인 분야(ex. 광고 크리에이티브, 브랜딩)에도 관심이 있어야 해요.
- 스스로 문제점을 찾고 수정하며 성장해야 해요.
- 소비자의 실제 반응과 데이터를 보고 의사결정을 해야해요.
- 다른 파트(기획, 개발, 마케팅)와의 커뮤니케이션이 중요해요.
- 자세한 정보 보러가기: https://black-tangerine.oopy.io/",서류심사 > 과제 > 대면면접  >레퍼런스 체크,👉 관련 내용 자세히 보기 : https://black-tangerine.oopy.io/surpport,서울시 강남구 테헤란로 217,['디자인'],"['광고/시각디자인', 'UI/UX/GUI디자인', '브랜드디자인']", 전공 및 경력 제한 없음 경력 우대 피그마 엑스디 포토샵 일러스트 등 툴을 빠르게 사용 경험 APP UI 디자인 경험당신이 이런 사람이라면살면서 원대한 꿈을 꿔본적 있나요시간을 보내며 현실을 겪을 수록 나와는 점점 멀어지는 이야기 같죠만약 당신 안의 열정과 가능성을 여전히 믿고 있다면 우리 함께 그 꿈을 이룰 수 있어요 물론 그 과정은 정말 괴로울거에요 솔직히 말할게요 앞도 잘 안보이고 불안하고 늘 생존하기 위해 스스로를 몰아 붙일 수 있습니다하지만 그렇기에 당신은 대단해 질 수 있어요혼자서는 할 수 없는 일들을 우리이기 때문에 할 수 있는 일들을 같이 만들어보아요세상을 바꾸어 봅시다혼자라면 꿈으로만 남겨질 수 있는 경험들 타인의 성공담으로 유튜브나 책에서 볼 수 있는 경험들팀 전체가 몰입하며 팀의 승리를 거두는 동화같은 경험들그 경험들을 당신의 삶으로 가져오고 싶다면 우리 함께 해요 UIUX 외에 전체적인 디자인 분야ex 광고 크리에이티브 브랜딩에도 관심이 있어야 해요 스스로 문제점을 찾고 수정하며 성장해야 해요 소비자의 실제 반응과 데이터를 보고 의사결정을 해야해요 다른 파트기획 개발 마케팅와의 커뮤니케이션이 중요해요 자세한 정보 보러가기 httpsblacktangerineoopyio,547
(주)플러스원컴퍼니,정규직,"['디자인', '시각디자인', '포토샵', '웹디자인', '광고디자인']","플러스원 컴퍼니는 크리에이티브한 콘텐츠를 바탕으로 한 브랜딩을 지향하는 마케팅 에이전시입니다.

플러스원컴퍼니는 빠르고 폭발적으로 성장하고 있습니다.
2020년 설립되어 짧은 시간 다양한 브랜드와 협업하고 있습니다.
주요 브랜드로는 피자헛, 모던하우스, 메나리니, 밀리의서재 등이 있습니다.
체계적이고 논리적인 프로세스를 통해 브랜드에 가치를 부여하고 고객과 커뮤니케이션 합니다.

플러스원 컴퍼니는 사람의 힘을 믿습니다.
좋은 구성원이 좋은 결과물을 낸다고 믿습니다.
그 믿음을 바탕으로 인재 경쟁력 확보를 위해 인재 투자에 아낌 없습니다.
또한 인재들이 즐겁고 편하게 일할 수 있도록 모든 방안을 찾아보고 도입하고 있습니다.

주요 멤버 커리어는 아래와 같습니다.
• BHC 마케팅 총괄, 피자헛 마케팅 총괄, 참다한 마케팅 총괄 등
• 피자헛 디지털마케팅 총괄, 집토스 마케팅 총괄, 편강한의원 디지털마케팅 총괄 등
• 삼성전자, 33떡볶이 마케팅 총괄 등
• 아티제 브랜드 매니저, 쿠차라 브랜드 매니저, 밀워키 브랜드 매니저 등", 브랜드 키비주얼 아이덴티티 및 정책 정립 마케팅 콘텐츠 소재 아이데이션 및 디자인 작업 브랜드 온라인 프로모션 디자인 마케팅 관련 광고 비주얼 제작 배너 SNS 옥외광고 등,"• 획일적이지 않고 퀄리티 높은 다름을 지향하시는 분
• 적극적인 커뮤니케이션으로 협업에 능하신 분
• 마케팅 기획팀과 커뮤니케이션을 적극적이신 분
• 자유자재로 Photoshop, Illustrator 등 Adobe 툴 작업이 가능하신 분","• 성장에 대한 니즈가 있으신 분
• 성과에 대한 배분을 원하시는 분","• 서류전형 > 1차면접 > 2차 임원 면접(필요시) >최종합격
• 면접일정은 추후 통보됩니다.
※ 이력서 내 희망 연봉 기재, 포트폴리오 필수","복리후생
• 인센티브 : 회사 이익의 20% 직원 배분
• 명절 상여금
• 입사 선물 (홍삼)
• 탄력 근무제 (8시간 근무)
• 연차 자율 사용 (사유 X)
• 야근 지양",서울 강서구 양천로723 성우빌딩 302호 ,['디자인'],['광고/시각디자인'], 획일적이지 않고 퀄리티 높은 다름을 지향하시는 분 적극적인 커뮤니케이션으로 협업에 능하신 분 마케팅 기획팀과 커뮤니케이션을 적극적이신 분 자유자재로 Photoshop Illustrator 등 Adobe 툴 작업이 가능하신 분 성장에 대한 니즈가 있으신 분 성과에 대한 배분을 원하시는 분,956
(주)디뉴먼트,정규직,"['디자인', '시각디자인', '포토샵', '브랜드디자인', '편집디자인', '일러스트', '광고디자인', '인디자인', '콘텐츠 디자인']","[우리는 ""원스톱 디지털 마케팅 플랫폼""입니다]
 누구나 다 할 수 있다고 외치는 마케팅.
 하지만, 그 방대한 마케팅 각 영역을 모두 자기 역량으로 할 수 있는 회사는 얼마나 될까요?
 국내/해외 마케팅, 홍보영상 및 사진 촬영, 각종 콘텐츠 디자인, 이커머스 컨설팅 등 마케팅 전 분야에서 내로라 하는 전문가들이 '함께 더 멀리 가자'는 비전으로 뭉친 집단입니다.
 비용과 시간은 줄이고, 효율과 성과는 높일 수 있도록 마케팅의 A부터 Z까지 원스톱 디지털 마케팅 서비스를 제공합니다.
 
 [우리의 슬로건은 ""WE MOVE MARKET""]
 비버는 강가의 나무를 갉아서 얻은 나뭇가지를 엮어 댐을 만들고, 댐에 의해 만들어진 못 한가운데에 집을 짓고 사는 동물입니다.
 우리 자신을 비버로 표현한 것은 강이라는 ‘시장’에서 강물을 가두어 댐이라는 ‘시장기회’를 만들고자 함입니다.
 비버가 만드는 댐은 너무 커서 때때로 강물의 흐름이 바뀌고 주변 생태계가 바뀌기도 합니다.
 비버의 댐이 강의 방향을 바꾸듯, 비버유니언은 시장을 바꾸겠다는 목표를 향해 달리고 있습니다.
 
 [우리의 DNA는 ""혼자서 빨리 가는 것보다, 함께 더 멀리 가는 것""입니다]
 틀림이 아니고, 다름을 인정하고 함께 하는 것이 중요한 가치임을 압니다.
 지금 당장 빛이 나는 일보다 필요한 일을 먼저합니다.
 대안없는 불평과 불만을 경계하지만, 직급고하에 관계없이 누구나 대안을 제시하고 자유롭게 얘기할 수 있습니다.
 우리는 함께이기에 새로운 도전을 두려워하지 않고 전진할 수 있습니다.
 
 [우리는 또다른 ""성장을 위한 항해""를 시작합니다]
 현재에 안주하지 않고 새로운 성장을 위해 배를 만들고, 인재를 모았습니다.
 풍랑을 만날 수도 있고, 조류에 휩쓸릴 수도 있습니다.
 태풍과 조류를 왜 못벗어나냐고 질책하지 않고, 제일 먼저 방향키를 잡는 리더들과 항해를 함께할 동료를 기다립니다.
 
 [소개자료]
 • 회사소개: https://bit.ly/3sh7VgE
 • 카달로그: https://bit.ly/3wLYQwW",업무내용 편집 디자인콘텐츠 디자인직무 비중 80 마케팅 부서 협업을 통한 콘텐츠 디자인SNS 채널 광고 소재 이벤트 페이지 등 디지털 미디어 기반 디자인디자인을 통한 정보전달 도식화인포그래픽회사소개서 카탈로그 브로슈어 등 편집 디자인마케팅 제안서 디자인프레젠테이션 디자인 기획 및 커뮤니케이션직무비중 20 다양한 디자인웹편집콘텐츠 등 콘셉트 및 방향성 기획유관부서와의 논리적 커뮤니케이션과 협업 능력디자인 기획의도 도출 및 문서화클라이언트 디자인 업무 커뮤니케이션 직무 비중은 업무 역량 및 과업 현황에 따라 변동될 수 있습니다,"[필수역량]

ㆍ유관경력 3년 이상(3년 미만은 검토하지 않습니다)
ㆍ필수 사용 툴: Photoshop, Illustrator, InDesign
ㆍ마케팅 전략과 기획 의도를 이해하고 그것을 시각적으로 표현할 수 있는 분
ㆍ디자인을 논리적으로 설명하고 설득할 수 있는 커뮤니케이션 스킬을 갖춘 분
ㆍ돋보이는 콘텐츠 기획 및 제작에 대한 인사이트가 있는 분

※ 포트폴리오 필수 (본인의 참여율 및 실제 작업 내용을 반드시 적어주세요)

※ 유의사항
ㆍ경력직의 경우 서류 검토 과정에서 이전 회사 근무사항에 대한 평판조회(reference check)를 실시할 수 있습니다. 이에 동의하지 않는 경우 지원하실 수 없습니다.
ㆍ제출서류 및 이력에 허위가 있는 경우, 채용 이후라도 채용이 취소될 수 있습니다.
ㆍ해외여행에 결격사유가 없어야 합니다.","[우대사항]

< 다양한 디자인 경험이 있는 분 > 　
ㆍ디자인 기획과 디자인 제작을 함께 하실 수 있는 분
ㆍ마케터와 효과적인 커뮤니케이션을 할 수 있는 분

< 자기주도적인 발전과 업무 추진이 가능하신 분 >
ㆍ자신의 디자인에 자부심을 느끼시는 분
ㆍ디자인 트렌드에 민감하고 1px 디테일을 고민하는 분
ㆍ일의 중요도와 순서를 이해하고 논리적인 커뮤니케이션 능력을 보유하고 있는 분

< 강한 성장욕구를 가지고 좋은 조직을 만들고 싶으신 분 >
ㆍ디자인 실무뿐만 아니라 관리자로써 팀을 성공적으로 이끌어본 경험이 있는 분
ㆍ좋은 동료, 좋은 조직이 최고의 복지라고 생각하시는 분
ㆍ실수를 인정하고, 더 나은 도전을 할 수 있는 분
ㆍ긍정 에너지를 나눠줄 수 있는 분
ㆍ개인의 성장이 조직의 성장으로, 조직의 성장이 개인의 성장으로 이어지는 선순환       조직을 경험하고 싶은 분"," 1. 서류심사
 2. 대면면접 
 3. 최종 결과 발표"," • 말 뿐인 보상이 아닙니다.
  - 연봉 외에 별도로 지급되는 연 2회 성과급
  - 매년 정기 및 수시 연봉조정
  - 장기근속한 팀원에게 주어지는 GOLD
 
 • 팀원의 워라벨을 응원합니다.
  - 월, 금은 묻지도 따지지도 말고 정시퇴근
  - 격월 오후 3시 퇴근하는 패밀리데이
  - 회식은 일과 중 실시 및 정시퇴근
  - 연차와 별도로 생일 휴가 지원
  - 봉춘&다복 고양이 남매를 통한 상시힐링
 
 • 함께, 멀리 가기 위해 노력합니다.
  - 뉴 비버 웰컴 굿즈
  - 연 1회 보양식 지원
  - 조직 관리 차원의 MBTI
  - 부담스러울 만큼 밀착 직무역량교육
  - 월 2회 랜덤으로 짝지어진 팀원과의 점심식사
  - 익명으로 고민을 얘기할 수 있는 마음의 소리
 
 • 업무에만 집중할 수 있는 환경을 만듭니다.
  - 가산디지털단지역에서 5분 거리 사무실
  - 혼잡한 출퇴근 시간을 피한 10시 출근, 19시 퇴근
  - 사내 카페 복지 포인트로 커피 수혈""","서울특별시 금천구 가산디지털2로 108, 뉴티캐슬 502호",['디자인'],['광고/시각디자인'],필수역량유관경력 3년 이상3년 미만은 검토하지 않습니다필수 사용 툴 Photoshop Illustrator InDesign마케팅 전략과 기획 의도를 이해하고 그것을 시각적으로 표현할 수 있는 분디자인을 논리적으로 설명하고 설득할 수 있는 커뮤니케이션 스킬을 갖춘 분돋보이는 콘텐츠 기획 및 제작에 대한 인사이트가 있는 분 포트폴리오 필수 본인의 참여율 및 실제 작업 내용을 반드시 적어주세요 유의사항경력직의 경우 서류 검토 과정에서 이전 회사 근무사항에 대한 평판조회reference check를 실시할 수 있습니다 이에 동의하지 않는 경우 지원하실 수 없습니다제출서류 및 이력에 허위가 있는 경우 채용 이후라도 채용이 취소될 수 있습니다해외여행에 결격사유가 없어야 합니다우대사항 다양한 디자인 경험이 있는 분  　디자인 기획과 디자인 제작을 함께 하실 수 있는 분마케터와 효과적인 커뮤니케이션을 할 수 있는 분 자기주도적인 발전과 업무 추진이 가능하신 분 자신의 디자인에 자부심을 느끼시는 분디자인 트렌드에 민감하고 1px 디테일을 고민하는 분일의 중요도와 순서를 이해하고 논리적인 커뮤니케이션 능력을 보유하고 있는 분 강한 성장욕구를 가지고 좋은 조직을 만들고 싶으신 분 디자인 실무뿐만 아니라 관리자로써 팀을 성공적으로 이끌어본 경험이 있는 분좋은 동료 좋은 조직이 최고의 복지라고 생각하시는 분실수를 인정하고 더 나은 도전을 할 수 있는 분긍정 에너지를 나눠줄 수 있는 분개인의 성장이 조직의 성장으로 조직의 성장이 개인의 성장으로 이어지는 선순환       조직을 경험하고 싶은 분,957
